label,id,waktu,text
RELEVANT,1.38E+18,Tue Apr 20 00:53:31 +0000 2021,"ini sekolah offline kapan dah,cape banget ga masuk otak・・・・"
RELEVANT,1.38E+18,Tue Apr 20 00:45:30 +0000 2021,"pengen ngeprank lagi biar tambah sayang ・・・・・・・・ semangat sekolah offline.a cayang aku,diva satu frekuensi sama aku,sayang bgt ・・・・ ・・・・ once again,ilysm diva,semangat trs deh cinta ・・､・ｸ・・・・・・・・・・・・・・・・・・・・・・・・・・・｣・ｸ・・・､・ｸ・"
RELEVANT,1.38E+18,Tue Apr 20 00:41:04 +0000 2021,@doyyiiee12 ku doainn tahun ajaran baru sekolah offline・・・ｻ
RELEVANT,1.38E+18,Mon Apr 19 23:33:30 +0000 2021,"@semitwices Oalahh udah sekolah offline kah? Okey dehh kalo gitu takutnya nggak fokus lagi pelajaran, semangattt yaaa!!・・・｡・・・・・・・・"
RELEVANT,1.38E+18,Mon Apr 19 23:33:30 +0000 2021,"@M00NN94 eh udah sekolah offline? semangat yaa, stay safe!! ・・､・ｸ・"
RELEVANT,1.38E+18,Mon Apr 19 22:53:56 +0000 2021,kapann sekolah offline kangennn ihh
RELEVANT,1.38E+18,Mon Apr 19 15:47:20 +0000 2021,"Harusnya dari awal sekolah offline aja. Online gini pundak aku pegel banget, tulang punggung kek mau patah. Ditambah lagi jadi emosional. Padahal awalnya aku kira cuma gara-gara mau red days, eh kenapa berlanjut sampe sekarang ・・・・・・・・"
RELEVANT,1.38E+18,Mon Apr 19 15:38:17 +0000 2021,"Praying circle:

Semoga TP depan anak murid les makin banyak, gaji naik, dan sekolah mulai offline.

Amin ・・・ｭ・・・・・・・ｻ"
RELEVANT,1.38E+18,Mon Apr 19 15:37:12 +0000 2021,Kapan siii sekolah offline nya gue capek abiezzzz・・・ｭ・・･ｵ
RELEVANT,1.38E+18,Mon Apr 19 13:27:36 +0000 2021,knp ga dari dulu pas masih sekolah offline + uang jajan banyak aja ya mulai kolek・・・ｭ・・・ｭ dah tau cororong uang jajan dikit malah baru kolekkk
RELEVANT,1.38E+18,Mon Apr 19 11:17:22 +0000 2021,"mangat yang udah sekolah offline, 
tetep ati-ati yaa!"
RELEVANT,1.38E+18,Mon Apr 19 11:09:25 +0000 2021,@ngalamfess Entah sekolah atau kuliah aku Pgn nya segera offline karna gaenak ngajar gak ktmu murid langsung ・・・ｭ
RELEVANT,1.38E+18,Mon Apr 19 11:07:28 +0000 2021,besok udh mulai sekolah offline ternyata.. eh
RELEVANT,1.38E+18,Mon Apr 19 05:41:08 +0000 2021,kangen sekolah offline ga si・・・・
RELEVANT,1.38E+18,Mon Apr 19 04:55:19 +0000 2021,@papayarush ak masup sekolah offline ・・・ｭ
RELEVANT,1.38E+18,Mon Apr 19 04:52:52 +0000 2021,@tenleetnt aku udah sekolah offline hihi
RELEVANT,1.38E+18,Mon Apr 19 03:56:18 +0000 2021,kok pada sekolah offline...pengen・・・ｩ
RELEVANT,1.38E+18,Mon Apr 19 01:47:04 +0000 2021,"saya mau tanya pendapat kalian, kenapa teman saya dibolehin main sama teman-temannya tapi saat ada sekolah offline dia tidak diperbolehkan sama orang tuanya. saya tidak mengerti mohon pencerahannya"
RELEVANT,1.38E+18,Mon Apr 19 01:38:03 +0000 2021,"plss kangen bgt sekolah offline,bajuku udhh kekecilan semua"
RELEVANT,1.38E+18,Mon Apr 19 01:22:30 +0000 2021,"selamat pagi ・・・・
yang uda  mulai masuk sekolah offline semangat, yang kerja, yg kuliah juga semangat ・・・・
puasanya juga harus semangat ・・・・
hv nice day, selamat hari senin ・・・・・・・・・・､"
RELEVANT,1.38E+18,Mon Apr 19 01:03:44 +0000 2021,"@carcarr21 malah dha sekolah offline :)
kamuu jugaa yaa, have a nice day!・・・・"
RELEVANT,1.38E+18,Mon Apr 19 00:59:55 +0000 2021,@cloudyskyraa ih enaak :( aku pgen sekolah offline tapi daring terus
RELEVANT,1.38E+18,Mon Apr 19 00:59:40 +0000 2021,@agngita Iya Git. Gak kepikiran juga sm gue kalo dampak sekolah offline blm dibolehin itu salah satunya pernikahan usia anak meningkat ・・・･
RELEVANT,1.38E+18,Mon Apr 19 00:56:56 +0000 2021,Selamat sekolah offline bagi yang menjalankan!
RELEVANT,1.38E+18,Mon Apr 19 00:55:27 +0000 2021,@jehaknyeone btul kangen sekolah offline bgt c
RELEVANT,1.38E+18,Mon Apr 19 00:34:03 +0000 2021,@medaliftobe kalo kamu sekolah disini nanti pas offline aku tinggal jalan kaki buat meet sama kamu wkwkwkkw
RELEVANT,1.38E+18,Mon Apr 19 00:25:48 +0000 2021,temen temenku pada dapet jadwal sekolah offline ・・・｣ AKU KAPAN ・・ｹ・ｸ・
RELEVANT,1.38E+18,Mon Apr 19 00:16:17 +0000 2021,@D0YIEST tenang udh karna lagi sekolah offline kalo gk lg keluar mungkin gk bakal mandi ・・・・・・・・
RELEVANT,1.38E+18,Mon Apr 19 00:13:27 +0000 2021,"@Reychii13 Dom Lumajang, disini udh zona kuning jd bisa sekolah offline selama casenya gk naik・・･ｲ"
RELEVANT,1.38E+18,Mon Apr 19 00:01:11 +0000 2021,"Aku masih bingung buku buat kls 10 yang bagus apa:(
Hua serius bingung, tapi klo diajak ke gramed lebih bingung... Klo sekolah offline bisa pinjem buku perpus dulu kli ya"
RELEVANT,1.38E+18,Sun Apr 18 23:54:43 +0000 2021,"@schfess gak salah si nder, tp kemaren pas aku kls 10 (offline) untuk smaﾂｲ yg di kota tren klitih/begal antar geng sekolah gt udah turun bgt si, jagaﾂｲ kalo misal ke sekolah motoran sendiri gausah pake almet atau korsa sekolah tp tmenﾂｲku jg pada pake si mayoritas tp syukur ga ada apaﾂｲ"
RELEVANT,1.38E+18,Sun Apr 18 23:42:54 +0000 2021,"@stressnation Loh udah sekolah offline ka? Btw semangat ya wkwk, lagi rebahan hehehe ・・・・"
RELEVANT,1.38E+18,Sun Apr 18 23:26:24 +0000 2021,Pertama kali sekolah offline di smk・・・・ wish me luck..
RELEVANT,1.38E+18,Sun Apr 18 23:09:58 +0000 2021,"Hi sobat, ini hari pertamaku sekolah offline. Boleh tolong doain nggak supaya lancar? Aku belum kenal siapa-siapa juga. Terima kasih sebelumnya and have a nice day! ・・ｦ・"
RELEVANT,1.38E+18,Sun Apr 18 23:05:47 +0000 2021,"@bertanyarl Lupaa, tp seingetku alhamdulilah gapernah sih. Soalnya pas sekolah offline alhamdulilah aku jarang banget bangun telatt"
RELEVANT,1.38E+18,Sun Apr 18 23:01:32 +0000 2021,selamat pagi dari aku yang sekarang sekolah offline
RELEVANT,1.38E+18,Sun Apr 18 22:58:21 +0000 2021,Hari ini pada sekolah offline ya? Smangatt
RELEVANT,1.38E+18,Sun Apr 18 22:43:22 +0000 2021,"Sch! Ciee udah sekolah offline. Semangat yuk semangat ga tidur lagi abis sahur ・・・ｪ・・・ｭ

・・・・・ｻ・・ｻ・・ｻ
・・ｧ・ Trivia: Log(1) = 0"
RELEVANT,1.38E+18,Sun Apr 18 22:07:09 +0000 2021,"klo blum sekolah offline, aku jg blum bisa dpt uang jajan :( 

I vote #Dynamite for #FaveChoreography at the 2021 #iHeartAwards @BTS_twt"
RELEVANT,1.38E+18,Sun Apr 18 21:56:53 +0000 2021,@dessystudy Aku besok yeayyy btw kamu ngapain ke sekolah Des? Udah mulai pembelajaran offline?
RELEVANT,1.38E+18,Sun Apr 18 17:59:45 +0000 2021,ih pengen sekolah offline:(((
RELEVANT,1.38E+18,Sun Apr 18 17:25:23 +0000 2021,mau cpt cpt sekolah offline biar cape terus bisa tdr jam 9/10an lagi :(
RELEVANT,1.38E+18,Sun Apr 18 17:24:10 +0000 2021,"@taeletabies_kth astagaa, semangat sekolah offline lagi!! ^^"
RELEVANT,1.38E+18,Sun Apr 18 16:45:03 +0000 2021,AAAAAAAAA GUA PENGEN CEPET CEPET SEKOLAH OFFLINE. GUA TERSIKSA DI RUMAH DENGAN KONDISI BEGINI
RELEVANT,1.38E+18,Sun Apr 18 16:37:12 +0000 2021,"@blogchenle kasian banget nini :""(( semoga cpt kelar den cororong nya・・・ｭ biar bisa sekolah offline lagiii"
RELEVANT,1.38E+18,Sun Apr 18 16:36:05 +0000 2021,"@daychickjae Aku waktu sekolah masih offline boleh searching sih, kalo lagi dikasih materi atau lagi diskusi kelas tu bolehh. Btw kamu smp fel?"
RELEVANT,1.38E+18,Sun Apr 18 15:57:58 +0000 2021,@zulfariann semangat sekolah nya! aku mau bgt offline lgi cuma belum bisa:'
RELEVANT,1.38E+18,Sun Apr 18 15:51:17 +0000 2021,"@yutachaniee @ellsyn_ emang bener harus cepet sekolah offline, gawat banyak yang mau nikah muda"
RELEVANT,1.38E+18,Sun Apr 18 15:47:09 +0000 2021,please juli semoga anak-anak beneran udah bisa sekolah offline ・・・ｭ
RELEVANT,1.38E+18,Sun Apr 18 15:18:30 +0000 2021,"@jaedjunno jian juga stay safee, selalu perhatiin protokol kesehatan yaap!! seru banget ih bisa sekolah offline lagi.. ・・・｢・・・・ see you when i see youu"
RELEVANT,1.38E+18,Sun Apr 18 15:18:30 +0000 2021,"@jaedjunno Uwuwu, alhamdulillah, aku pen sekolah offline jugaaa. Semangat, jiannn!!!!"
RELEVANT,1.38E+18,Sun Apr 18 15:02:10 +0000 2021,@najwaamood sekolah offline kangen sm jamkosnya・・・ｭ
RELEVANT,1.38E+18,Sun Apr 18 14:55:25 +0000 2021,"@daffodilrouse WKWKKSKS ak juga selalu deg deg an kl ada acara offline ke sekolah, kek excited gitu gasi hshshshs"
RELEVANT,1.38E+18,Sun Apr 18 14:46:32 +0000 2021,@ccrvin enak banget dah sekolah offline
RELEVANT,1.38E+18,Sun Apr 18 14:33:07 +0000 2021,Sedang menunggu sekolah offline
RELEVANT,1.38E+18,Sun Apr 18 14:16:37 +0000 2021,@loppotato Semoga cepet・・ sekolah offline ・・・・wihh makasiii semangat juga kaa
RELEVANT,1.38E+18,Sun Apr 18 13:59:46 +0000 2021,asli kangen sekolah offline :(
RELEVANT,1.38E+18,Sun Apr 18 13:56:59 +0000 2021,"@loundrieebaju Ah iyaaa bener bangettt,semoga cepet sekolah offline ya hihii"
RELEVANT,1.38E+18,Sun Apr 18 13:55:53 +0000 2021,@potatoshyyyy tpi rindu euforia sekolah offline. sama2
RELEVANT,1.38E+18,Sun Apr 18 13:54:19 +0000 2021,@nfldzk Semangat sekolah offline nya hera ・・・・・・・・
RELEVANT,1.38E+18,Sun Apr 18 13:42:51 +0000 2021,"bsok senin..jujurly agak kangen sekolah offline,bukan agak emang kangen bgt・・・・・・・・・・・・"
RELEVANT,1.38E+18,Sun Apr 18 12:37:18 +0000 2021,akhirnya besok sekolah offline・・・・・・・ｻ・・・・・・・ｻ・・・・・・・ｻ
RELEVANT,1.38E+18,Sun Apr 18 11:46:12 +0000 2021,kangen banget pas sekolah offline 3 hari pertama puasa pada makan di bawah meja trus hari keempat yang harusnya puasa juga udah bawa indomie dari kantin
RELEVANT,1.38E+18,Sun Apr 18 10:41:16 +0000 2021,"Sch! Bsk pertama kalinya aku sekolah offline, doain yaa semoga lancar bsk guys・・､・

・・・・・ｻ・・ｻ・・ｻ
・・ｧ・ Trivia: Perang Puputan adalah perang hingga titik darah penghabisan untuk mempertahankan tanah Bali"
RELEVANT,1.38E+18,Sun Apr 18 09:40:28 +0000 2021,"dah seneng bsk mau sekolah offline, eh rupanya gajadi jadinya tetep online ・・・・ i need uang jajan ・・・・"
RELEVANT,1.38E+18,Sun Apr 18 09:20:52 +0000 2021,"gw pingin sekolah offline ・・・ｭ
Gada kenangan anj-----"
RELEVANT,1.38E+18,Sun Apr 18 09:18:36 +0000 2021,"Bdoamat sekolah online
Gw Pingin sekolah offline ・・・ｭ"
RELEVANT,1.38E+18,Sun Apr 18 08:47:34 +0000 2021,"Ga abis pikir banyak juga yang lebih suka kuliah online ketimbang offline, sorry no offense, aku ga bisa belajar di rumah dgn kondusif, buat apa ada gedung sekolah, laboratorium, kampus dll? Karena emg untuk belajar itu ada ruangannya khusus supaya kita bisa lebih konsentrasi・・・・"
RELEVANT,1.38E+18,Sun Apr 18 06:37:35 +0000 2021,"KATA  GUA  MENDING  

SEKOLAH  OFFLINE 

DARI PADA ONLINE 

SOAL BANYAK KEJALA   YANG SERING  TERJADI . 1. HP BISA  RUSAK. 2. KOUTA SERING HABIS

MENDING OFFLINE KATA GUA MAH・・・・"
RELEVANT,1.38E+18,Sun Apr 18 05:29:22 +0000 2021,"@munconvo ini sisa bleaching-an. mau warna pink tapi ga jadi-jadi, katanya juli juga udah mulai sekolah offline (aamiin) jadi belum berani lagi."
RELEVANT,1.39E+18,Sat Apr 24 23:41:12 +0000 2021,RT @em_hadiq: Masih bingung kenapa mudik dilarang tapi wisata diperbolehkan. Sekolah tatap muka dilarang tapi mall dan tempat nongkrong bol・ｦ
RELEVANT,1.39E+18,Sat Apr 24 21:11:31 +0000 2021,Masih bingung kenapa mudik dilarang tapi wisata diperbolehkan. Sekolah tatap muka dilarang tapi mall dan tempat nongkrong boleh buka. Virusnya milih tempat dan moment kah? Gajetot!!
RELEVANT,1.39E+18,Sat Apr 24 16:47:41 +0000 2021,@Anonymous_2024 Katanya siih waktu sy nonton berita di.kompas tv kata beliau sekolah tatap muka dimulai Juli 2021 semoga saja omongannya g berubah lagi gitu loh.・・・
RELEVANT,1.39E+18,Sat Apr 24 12:24:38 +0000 2021,"Oke, covid di Indonesia menyebar melalui mudik Idul fitri dan Sekolah tatap muka.

Tapi, Covid tidak menyebar pada saat pemilu, saat di mall, pasar dan tempat pariwisata."
RELEVANT,1.39E+18,Sat Apr 24 12:07:30 +0000 2021,"Sekolah gaboleh tatap muka, tapi wisata tetep dibuka.

Mudik ke kampung halaman dilarang, tapi liburan keluar kota dipersilahkan.

Resepsi pernikahan kecil-kecilan dibubarkan, pesta pernikahan besar-besaran disupport sampai dipublikasikan.

Welcome to BELGIUM・・・ｧ・・・ｪ"
RELEVANT,1.39E+18,Fri Apr 23 19:20:54 +0000 2021,@pemko_medan Saya harap tahun ajaran baru sdh tatap muka.  Sdh 1 thn lebih generasi penerus bangsa ini terlantar dan bobrok.  Sy sangat berharap kembali sekolah tatap muka.
RELEVANT,1.39E+18,Fri Apr 23 15:53:18 +0000 2021,@mediaindonesia Yang tdk mau anak sekolah tatap muka ya biarkan saja sekolah online tdk usah dipaksakan.tapi perkembangan jiwa anak lebih baik sekolah tatap muka.
RELEVANT,1.39E+18,Fri Apr 23 14:47:25 +0000 2021,Dok @tirta_hudhi ak meh takon. Apa alasan pekerja seni diberikan vaksin terlebih dahulu ketimbang pelajar dan mahasiswa? Dan kenapa bioskop lebih diahulukan dibuka ketimbang sekolah tatap muka? Mohon pencerahannya nggih Dok.
RELEVANT,1.39E+18,Fri Apr 23 12:32:33 +0000 2021,"@artsymphs @ganjarpranowo Sekolah anak saya tatap muka,seminggu 3x..masih TK sh.. khusus yg mau SD tatap muka 2 jam,Krn kejar tayang bisa baca .. ini ortu yg minta,krn anak TK daring ortune pada darting ・・､ｭ kalo saya manut,yg penting prokes dijalankan.. dan yg sedang batuk pilek flu dilarang berangkat."
RELEVANT,1.39E+18,Fri Apr 23 09:03:15 +0000 2021,AKHIRNYA SEKOLAH TATAP MUKA
RELEVANT,1.39E+18,Fri Apr 23 08:24:29 +0000 2021,"[MEDIA PARTNER: BISABELAJAR]

Sobat Bul, kalian ngikutin isu-isu pendidikan selama pandemi Covid-19 ini nggak, sih? Menurut laporan Unicef di tahun 2020, ternyata lebih dari 60 juta siswa di Indonesia terdampak karena penutupan sekolah tatap muka・・・・"
RELEVANT,1.39E+18,Fri Apr 23 07:54:16 +0000 2021,demi apapun masih belom siap sekolah tatap muka
RELEVANT,1.39E+18,Fri Apr 23 06:29:50 +0000 2021,"@DivHumas_Polri Kegiatan sekolah tatap muka dilarang, ibadah harus jaga jarak, mudik ke kampung dilarang. Tapi dipasar rakyat bebas berkerumun, di mall &amp; tempat wisata rakyat bebas berkerumun, kunjungan presiden rakyat bebas berkerumun. Keselamatan rakyat yg mana yg sedang anda bicarakan pak?"
RELEVANT,1.39E+18,Fri Apr 23 05:21:37 +0000 2021,"Giat tersebut guna mensterilkan setiap ruangan Guru,Perpustakaan dan setiap kelas agar siap melaksanakan sekolah tatap muka.
.
Jumat,23 April 202.
.
#polripresisi
#Poldajogja
#Polresbantul
#Polsekjetis
#satgascovid19
#fprbpatalan
@PoldaJogja 
@PolresBantulDIY"
RELEVANT,1.39E+18,Fri Apr 23 00:21:57 +0000 2021,"@KompasTV Bentar lagi larinya ke sekolah lokcdown lagi udh uji coba tatap muka ntar  lock down lagi,terus gitu Ampek kiamat. kasiaaan oyyyy adik2 yg mau dan niat sekolah masak yaaa sekolah gak tau Ama teman2nya Ama guru2nya pkeg hp mulu.moro2 lulus. ・・・ｭ・・・ｭ・・・ｭ"
RELEVANT,1.39E+18,Thu Apr 22 23:55:47 +0000 2021,"@ganjarpranowo pak saya masih heran
Kenapa pilkada terutama pilkades yangmenimbulkan kerumunan diperbolehkan
Sementara sekarang sekolah belum boleh tatap muka,
sebentar lagi idul fitri,
Takbir keliling bakal dilarang

Mungkin saya bodoh sehingga masalah begitu saja saya bingung"
RELEVANT,1.39E+18,Thu Apr 22 23:51:27 +0000 2021,"Sekolah anakku SD sudah tatap muka. Aturan wajib pake masker dan faceshield. Tapi kok banyak yg gak pake faceshield? Tak amat2i.. Oalaahh lha pake baju ""keagamaan"". Kena jilbab dan songkok jadi ndak isa pake faceshield.. ・・・・・・・・・・・・ kebijakan dari pemimpin bangsa pilihanmu ・・・・・・・・・・・・"
RELEVANT,1.39E+18,Thu Apr 22 23:20:40 +0000 2021,"Capek daring kapan sekolah tatap muka, daring ga pernah dijelasin materi, cm dikasih tugas doang, akhirnya bnyk yg nyontek demi nilai bagus, ibarat buku menarik sampulnya tapi kosong isinya."
RELEVANT,1.39E+18,Thu Apr 22 23:05:15 +0000 2021,"@raihanaekaa @ayambberkah Lagian ga bisa disalahin juga itu anak2, mereka kalau masih kelas 1, liat sekolahannya aja kayaknya belum, bolehnya piknik, sekolah tatap muka kagak ada.
Justru dengan Sekilah Dihapus harusnya kayak sindiran si itu"
RELEVANT,1.39E+18,Thu Apr 22 21:37:26 +0000 2021,Terus ya in the end kita bahas harpot tp ga tatap muka soalnya udah beda sekolah. SEBEL AJA GITU. Dulu tuh pas smp gue sampe ikut sekolah2an hogwarts gitu DAN ITU SERU BGT. Kenapa baru pas jauh nontonnya sie? Hhhhh
RELEVANT,1.39E+18,Thu Apr 22 13:46:08 +0000 2021,"@BocahUdik4 Kalo aku percaya covid itu ada,jdi gak bisa koment Kenapa sekolah tatap muka belom bisa full.mall boleh buka.apakah bagian dr strategi pki neo?・・､・"
RELEVANT,1.39E+18,Thu Apr 22 13:40:07 +0000 2021,"@Sutanpangaduan2 skrng udah kembali ke jaman penjajahan,di mana anak2 pribumi di larang sekolah,sebab apa,pasar di buka,mall2 di buka,tempat wisata di buka,tp sekolah tatap muka di tutup,dlm arti pembodohan anak bangsa,anak2 kita skrng lg di jauhi dri agama dan sekolah bang."
RELEVANT,1.39E+18,Thu Apr 22 10:39:10 +0000 2021,"Aku mo cerita, tadi kan aku pembelajaran tatap muka di sekolah, awalnya sih b aja, aku senengﾂｲ kayak biasa dan ditambah lagi dari kemaren belakang ku mas crush, pas mau pulang... Ngantri keluar gerbang dia nglewatin aku dan ketemu sama cewe... Aku pikir ya paling temennya-"
RELEVANT,1.39E+18,Thu Apr 22 09:46:48 +0000 2021,"@e100ss Okay tak turuti bu, cm saya minta satu kapan sekolah tatap muka mulai digelar sedangkan bioskop sdh boleh buka. Dan satu lagi kenapa para pelaku seni / artis yg divaksin duluan ketimbang pelajar atau mahasiswa??? Tolong dijawab bu @KhofifahIP"
RELEVANT,1.39E+18,Thu Apr 22 08:50:48 +0000 2021,"mudik terakhir tanggal 6?
sekolah baru baru ini masuk tatap muka?
kuliah Juni?

tenang aja,
 
Mall buka terosss hahahahaha 
""ada uang abang sayang, ga ada uang silahkan taati peraturan awowkwk"""
RELEVANT,1.39E+18,Thu Apr 22 08:42:35 +0000 2021,@wontendoy Sekolah tatap muka kak xixiixixixi
RELEVANT,1.39E+18,Thu Apr 22 07:46:24 +0000 2021,sekolah tatap muka sekolah gue di stop ・・・ｭ・・・ｭ padahal baru 2 kali turun. harusnya 5 hiks ・・・・・・・・
RELEVANT,1.39E+18,Thu Apr 22 06:49:34 +0000 2021,@luckysye_ Iya semoga saja sekolah tatap muka segera dibuka
RELEVANT,1.39E+18,Thu Apr 22 06:06:28 +0000 2021,"@mellianshnt @AevaManoli @pendyamm @vousmesena @Tupperwaremak Bisanya cuma menghina generasi masa kini, prihatin tapi gak melakukan apa-apa.
Jangan dipikir anak-anak jaman sekarang juga gak mau sekolah, mereka juga mau kembali sekolah tatap muka dibandingkan dirumah gak dapet uang jajan."
RELEVANT,1.39E+18,Thu Apr 22 05:53:06 +0000 2021,"Asalamualaikum pak @jokowi  
Kami dari masyarakat kecil mau tanya pak.. wisata sudah dibuka,, mall dibuka..tempat hiburan juga sangat ramai pak..mau tanya kapan sekolah bisa tatap muka pak..karena anak sekolah adalah generasi penerus bangsa pak・・・・ terimakasih pak
Wasalamualaikum"
RELEVANT,1.39E+18,Thu Apr 22 04:57:15 +0000 2021,"RT @fawzans5: Kurang penting permasalahin film PKI yg bakal direvisi, yg penting sekolah tatap muka segera diselenggarakan secepatnya.

Nad・ｦ"
RELEVANT,1.39E+18,Thu Apr 22 04:39:03 +0000 2021,Anak sekolahan mulai sekolah seperti biasa alias tatap muka terus rasanya teh aku yang lagi di rumah terus ceritanya banyak tukang dagang terus jajan yah rasanya teh kayak libur semester heh! Dahal ges lulus ieu teh :( dahal da gaada tukang dagangna mah puasa brouwww
RELEVANT,1.39E+18,Thu Apr 22 04:36:23 +0000 2021,"lagi liat berita di tv, isi beritanya:
'sensus covid makin tinggi'
'sekolah tatap muka bakal di tunda lagi sampe tahun depan'

ya allah udh cape bngt di rmh aja・・・ｭ, pengen sekolah ih biar ga bodo bodo amat・・・ｭ, bljr di rumah cape ga paham・・・ｩ

bisa yu covid cepet pergi dari dunia・・ｹ・ｸ・"
RELEVANT,1.39E+18,Thu Apr 22 02:54:52 +0000 2021,@treasuremenfess @treasuremembers ak lagi sekolah tatap muka dan ak akan mempromosikan treasure di kelas semoga kecantol mereka・・・ｭ・・・ｭ・・・ｭ
RELEVANT,1.39E+18,Thu Apr 22 01:58:38 +0000 2021,"Bbrp ""ilmu"" tuh ada yg kita dapet gk cuman dri guru, kadang d sekolah saat tatap muka kita banyak interaksi dan pasti ngmng banyak hal dri sekedar ""ngobrol"", belajar bareng, mungkin ibadah juga? Beda sama skrng online, dan anak"" tuh banyak yg malas caritau lebih prefer main."
RELEVANT,1.39E+18,Thu Apr 22 00:56:44 +0000 2021,"@apasektaran @snmala Mereka bahkan masih kelas 2 sd mba,  bahkan sekolah 1,5 tahunnya daring. Sekolah yg tatap muka aja pasti banyak pelajaran yg belum mereka tangkep apa lagi daring? Kenapa harus menyalahkan anaknya sih klo emng mereka gatau?  Padahal guru terbaik saat daring untuk umur"
RELEVANT,1.38E+18,Wed Apr 21 21:42:23 +0000 2021,@bbynbear wow uda sekolah tatap muka? semangat bestie
RELEVANT,1.38E+18,Wed Apr 21 20:13:20 +0000 2021,"Pemerintah Kota Malang menyatakan bahwa dibukanya sekolah tatap muka terbatas ini, seiring dengan berhasilnya dalam pengendalian penyebaran COVID-19 di wilayah itu."
RELEVANT,1.38E+18,Wed Apr 21 18:28:00 +0000 2021,"Abis liburan, biasanya tulisan jadi jelek. Kalau sekarang, gak sekolah tatap muka setahun apanya yg jelek?・・・・"
RELEVANT,1.38E+18,Wed Apr 21 17:39:05 +0000 2021,"@CNNIndonesia Untuk daerah saya alhamdulilah hidup normal sekolah SMA , SMP , SD udah tatap muka teraweh tanpa jaga jarak amin bravo hidup normal."
RELEVANT,1.38E+18,Wed Apr 21 16:08:48 +0000 2021,Tingkat kepedean jadi makin berkurang selama korona dan gak sekolah tatap muka haha
RELEVANT,1.38E+18,Wed Apr 21 15:03:16 +0000 2021,"RT @fawzans5: Kurang penting permasalahin film PKI yg bakal direvisi, yg penting sekolah tatap muka segera diselenggarakan secepatnya.

Nad・ｦ"
RELEVANT,1.38E+18,Wed Apr 21 14:16:19 +0000 2021,"RT @fawzans5: Kurang penting permasalahin film PKI yg bakal direvisi, yg penting sekolah tatap muka segera diselenggarakan secepatnya.

Nad・ｦ"
RELEVANT,1.38E+18,Wed Apr 21 14:15:10 +0000 2021,"@ciibunchu @noneoea @hidris_jowofix Pernah di ancem guru karena gk betani jawab berarti nanti dak dapet nilai ya obed , karena adekku dmang orangnya udah takutapalagi sekolah pas corona ini kan tatap muka juga gk terlalluakrap sama guru kan beda lgi sama pas masuk sekolh ,langsung di telfon ibu gurunya:)"
RELEVANT,1.38E+18,Wed Apr 21 14:10:31 +0000 2021,"@davidsamudraa Salah satu dampak tidak adanya sekolah tatap muka ya gini vid, banyak siswa yg ga punya sopan santun"
RELEVANT,1.38E+18,Wed Apr 21 13:58:49 +0000 2021,"Bhabinkamtibmas Ds. Ngabeyan Aipda D. Aprillianto melaksanakan kegiatan Blusukan Kamtibmas ke SMP N 1 Kartasura yang sedang melaksanakan tatap muka dengan murid kelas 8, untuk pembelajaran tatap muka tetap patuhi protokol kesehatan cegah Covid-19 yaitu murid datang ke sekolah"
RELEVANT,1.38E+18,Wed Apr 21 12:11:30 +0000 2021,"RT @fawzans5: Kurang penting permasalahin film PKI yg bakal direvisi, yg penting sekolah tatap muka segera diselenggarakan secepatnya.

Nad・ｦ"
RELEVANT,1.38E+18,Wed Apr 21 11:36:20 +0000 2021,"RT @fawzans5: Kurang penting permasalahin film PKI yg bakal direvisi, yg penting sekolah tatap muka segera diselenggarakan secepatnya.

Nad・ｦ"
RELEVANT,1.38E+18,Wed Apr 21 11:31:14 +0000 2021,"RT @fawzans5: Kurang penting permasalahin film PKI yg bakal direvisi, yg penting sekolah tatap muka segera diselenggarakan secepatnya.

Nad・ｦ"
RELEVANT,1.38E+18,Wed Apr 21 09:25:16 +0000 2021,"Kurang penting permasalahin film PKI yg bakal direvisi, yg penting sekolah tatap muka segera diselenggarakan secepatnya.

Nadiem."
RELEVANT,1.38E+18,Wed Apr 21 04:39:03 +0000 2021,"@AkhifaDanie Ya, memang masih banyak carut marut, mulai dari prmahaman terhadap masalah, panduan olah data, panduan penanganan pasien. Ditambah narasi hiperbolik yg dapat menghambat rencana baik pemerintah yg sudah memulai untuk kembali sekolah tatap muka."
RELEVANT,1.38E+18,Wed Apr 21 04:22:50 +0000 2021,"Pandemi Covid 19 Mendunia Negara Lain di Sikapi dg Ilmiah bukan Kalung...
Anak Sekolah g tatap Muka Biar Anak2 Indonesia Bodoh dan Berjamaah di Masjid Masih Menjaga Jarak Biar Tdk Sempurna Pahala Berjamaahnya..."
RELEVANT,1.38E+18,Wed Apr 21 02:48:56 +0000 2021,"Masih umur 6-7 tahun wajar lah sering salah atau ga tau kepanjangan dari SD. Ditambah lagi, sekarang sekolah ga tatap muka, yang sudah remaja bahkan dewasa pun tiap kelas daring sering ngeluh ga paham, apalagi mereka yang masih umur segitu?

Tingkat pemahaman orang pun berbeda."
RELEVANT,1.38E+18,Wed Apr 21 02:13:24 +0000 2021,"Selain mendukung program sekolah tatap muka, akselerasi vaksinasi tenaga pendidik juga dilakukan guna mempercepat vaksinasi petugas pelayan publik di Kabupaten Bekasi yang kini sudah mencapai puluhan ribu sasaran penerima."
